Sample_ID,IGSN,Material,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2OM,H2OP,SO2,SO3,V2O5,ZnO,Fe,Mn,FeS2,S,S_(SLFI),C_(non-carb),TOC,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
KAK1979-011-044, ,GL,50.08,0.91,15.87,,,,,8.92,,,9.32,12.83,,1.53,0.05,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-044, ,GL,50.08,0.91,15.87,,,,,8.92,,,9.32,12.83,,1.53,0.05,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-044, ,GL,50.08,0.91,15.87,,,,,8.92,,,9.32,12.83,,1.53,0.05,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-044, ,GL,50.08,0.91,15.87,,,,,8.92,,,9.32,12.83,,1.83,0.05,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-044, ,GL,50.08,0.91,15.87,,,,,8.92,,,9.32,12.83,,1.83,0.05,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-044, ,GL,50.08,0.91,15.87,,,,,8.92,,,9.32,12.83,,1.83,0.05,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-045, ,GL,50.07,0.92,15.6,,,,,8.87,,,9.47,12.56,,1.83,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-045, ,GL,50.07,0.92,15.6,,,,,8.87,,,9.47,12.56,,1.83,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-045, ,GL,50.07,0.92,15.6,,,,,8.87,,,9.47,12.56,,1.83,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-045, ,GL,50.07,0.92,15.77,,,,,8.87,,,9.47,12.56,,1.83,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-045, ,GL,50.07,0.92,15.77,,,,,8.87,,,9.47,12.56,,1.83,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-045, ,GL,50.07,0.92,15.77,,,,,8.87,,,9.47,12.56,,1.83,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-046, ,GL,50.22,0.93,15.69,,,,,8.88,,,9.49,12.72,,1.83,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-046, ,GL,50.22,0.93,15.69,,,,,8.88,,,9.49,12.72,,1.83,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-046, ,GL,50.22,0.93,15.69,,,,,8.88,,,9.49,12.72,,1.83,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-046, ,GL,50.22,0.93,15.69,,,,,8.88,,,9.49,12.72,,1.83,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-046, ,GL,50.22,0.93,15.69,,,,,8.88,,,9.49,12.72,,1.83,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-046, ,GL,50.22,0.93,15.69,,,,,8.88,,,9.49,12.72,,1.83,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-047, ,GL,50.38,0.94,15.84,,,,,8.84,,,9.48,12.83,,1.82,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-047, ,GL,50.38,0.94,15.84,,,,,8.84,,,9.48,12.83,,1.82,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-047, ,GL,50.38,0.94,15.84,,,,,8.84,,,9.48,12.83,,1.82,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-047, ,GL,50.38,0.94,15.84,,,,,8.84,,,9.48,12.83,,1.82,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-047, ,GL,50.38,0.94,15.84,,,,,8.84,,,9.48,12.83,,1.82,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-047, ,GL,50.38,0.94,15.84,,,,,8.84,,,9.48,12.83,,1.82,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-048, ,GL,50.62,0.92,15.84,,,,,8.85,,,9.45,12.71,,1.9,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-048, ,GL,50.62,0.92,15.84,,,,,8.85,,,9.45,12.71,,1.9,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-048, ,GL,50.62,0.92,15.84,,,,,8.85,,,9.45,12.71,,1.9,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-048, ,GL,50.62,0.92,15.84,,,,,8.85,,,9.45,12.71,,1.9,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-048, ,GL,50.62,0.92,15.84,,,,,8.85,,,9.45,12.71,,1.9,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-048, ,GL,50.62,0.92,15.84,,,,,8.85,,,9.45,12.71,,1.9,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-049, ,ROCK,50.03,0.91,15.7,,,,,8.8,,,9.37,12.83,,1.83,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-049, ,ROCK,50.03,0.91,15.7,,,,,8.8,,,9.37,12.83,,1.83,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-049, ,ROCK,50.03,0.91,15.7,,,,,8.8,,,9.37,12.83,,1.83,0.08,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-049, ,GL,,,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",WET,KK1979 , 
KAK1979-011-049, ,GL,,,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",WET,KK1979 , 
KAK1979-011-049, ,GL,,,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",WET,KK1979 , 
KAK1979-011-049, ,WR,,0.94,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049, ,WR,,0.94,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049, ,WR,,0.94,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049, ,GL,,,,,,9.65,,,,,9.91,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049, ,GL,,,,,,9.65,,,,,9.91,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049, ,GL,,,,,,9.65,,,,,9.91,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049, ,WR,,,,,,,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049, ,WR,,,,,,,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049, ,WR,,,,,,,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049, ,GL,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049, ,GL,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049, ,GL,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049G, ,GL,,0.93,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049G, ,GL,,0.93,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049G, ,GL,,0.93,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049G, ,GL,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049G, ,GL,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049G, ,GL,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,0.05,0.25,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",GRAV,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,0.05,0.25,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",GRAV,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,0.05,0.25,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",GRAV,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",XRF,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",XRF,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",XRF,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,0.05,0.25,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",GRAV,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,0.05,0.25,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",GRAV,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,0.05,0.25,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",GRAV,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",XRF,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",XRF,KK1979 , 
KAK1979-011-049G, ,WR,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",XRF,KK1979 , 
KAK1979-011-049S, ,GL,,1.09,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049S, ,GL,,1.09,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049S, ,GL,,1.09,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",DCP,KK1979 , 
KAK1979-011-049S, ,GL,,,,,,,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049S, ,GL,,,,,,,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049S, ,GL,,,,,,,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",SP-PH,KK1979 , 
KAK1979-011-049T, ,GL,50.03,0.91,15.7,,,,,8.8,,,9.37,12.83,,1.83,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-049T, ,GL,50.03,0.91,15.7,,,,,8.8,,,9.37,12.83,,1.83,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-049T, ,GL,50.03,0.91,15.7,,,,,8.8,,,9.37,12.83,,1.83,0.08,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-050, ,GL,49.83,0.88,15.8,,,,,8.83,,,9.22,12.88,,1.88,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-050, ,GL,49.83,0.88,15.8,,,,,8.83,,,9.22,12.88,,1.88,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-050, ,GL,49.83,0.88,15.8,,,,,8.83,,,9.22,12.88,,1.88,0.08,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-050, ,GL,49.83,0.88,15.8,,,,,8.83,,,9.22,12.88,,1.88,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-050, ,GL,49.83,0.88,15.8,,,,,8.83,,,9.22,12.88,,1.88,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-050, ,GL,49.83,0.88,15.8,,,,,8.83,,,9.22,12.88,,1.88,0.08,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-051, ,GL,50.11,0.88,15.83,,,,,8.81,,,9.48,12.8,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-051, ,GL,50.11,0.88,15.83,,,,,8.81,,,9.48,12.8,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-051, ,GL,50.11,0.88,15.83,,,,,8.81,,,9.48,12.8,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-051, ,GL,50.11,0.88,15.83,,,,,8.81,,,9.48,12.8,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-051, ,GL,50.11,0.88,15.83,,,,,8.81,,,9.48,12.8,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-051, ,GL,50.11,0.88,15.83,,,,,8.81,,,9.48,12.8,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-052, ,GL,50.37,1.04,15.43,,,,,9.18,,,9.01,12.52,,1.95,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-052, ,GL,50.37,1.04,15.43,,,,,9.18,,,9.01,12.52,,1.95,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-052, ,GL,50.37,1.04,15.43,,,,,9.18,,,9.01,12.52,,1.95,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-052, ,GL,50.37,1.04,15.43,,,,,9.18,,,9.01,12.52,,1.95,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-052, ,GL,50.37,1.04,15.43,,,,,9.18,,,9.01,12.52,,1.95,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-052, ,GL,50.37,1.04,15.43,,,,,9.18,,,9.01,12.52,,1.95,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-053, ,GL,50.51,0.9,15.56,,,,,8.82,,,9.44,12.63,,1.84,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-053, ,GL,50.51,0.9,15.56,,,,,8.82,,,9.44,12.63,,1.84,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-053, ,GL,50.51,0.9,15.56,,,,,8.82,,,9.44,12.63,,1.84,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-053, ,GL,50.51,0.9,15.56,,,,,8.82,,,9.44,12.63,,1.84,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-053, ,GL,50.51,0.9,15.56,,,,,8.82,,,9.44,12.63,,1.84,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-053, ,GL,50.51,0.9,15.56,,,,,8.82,,,9.44,12.63,,1.84,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-054, ,GL,50.14,0.91,15.83,,,,,8.85,,,9.48,12.58,,1.86,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-054, ,GL,50.14,0.91,15.83,,,,,8.85,,,9.48,12.58,,1.86,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-054, ,GL,50.14,0.91,15.83,,,,,8.85,,,9.48,12.58,,1.86,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-054, ,GL,50.14,0.91,15.83,,,,,8.85,,,9.48,12.58,,1.86,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
